state,product,market_price,unit,currency
Uttar Pradesh,Paddy(Dhan),2050.0,quintal,INR
Uttar Pradesh,Rice,2300.0,quintal,INR
Uttar Pradesh,Wheat,1680.0,quintal,INR
Uttar Pradesh,Potato,350.0,quintal,INR
Uttar Pradesh,Apple,3300.0,quintal,INR
Uttar Pradesh,Banana - Green,1000.0,quintal,INR
Uttar Pradesh,Bengal Gram(Gram),4700.0,quintal,INR
Uttar Pradesh,Bottle Gourd,600.0,quintal,INR
Uttar Pradesh,Carrot,440.0,quintal,INR
Uttar Pradesh,Chikoos(Sapota),2200.0,quintal,INR
Uttar Pradesh,Cucumbar(Kheera),1200.0,quintal,INR
Uttar Pradesh,Ginger(Green),2600.0,quintal,INR
Uttar Pradesh,Green Chilli,1800.0,quintal,INR
Uttar Pradesh,Guava,1350.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),2500.0,quintal,INR
Uttar Pradesh,Papaya,1020.0,quintal,INR
Uttar Pradesh,Pomegranate,3150.0,quintal,INR
Uttar Pradesh,Pumpkin,400.0,quintal,INR
Uttar Pradesh,Raddish,330.0,quintal,INR
Uttar Pradesh,Sweet Potato,720.0,quintal,INR
Uttar Pradesh,Tomato,1000.0,quintal,INR
Uttar Pradesh,Cauliflower,800.0,quintal,INR
Uttar Pradesh,Green Chilli,3600.0,quintal,INR
Uttar Pradesh,Potato,500.0,quintal,INR
Uttar Pradesh,Raddish,600.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),3000.0,quintal,INR
Uttar Pradesh,Mustard,3650.0,quintal,INR
Uttar Pradesh,Onion,2750.0,quintal,INR
Uttar Pradesh,Paddy(Dhan),1560.0,quintal,INR
Uttar Pradesh,Pomegranate,4150.0,quintal,INR
Uttar Pradesh,Potato,540.0,quintal,INR
Uttar Pradesh,Rice,2200.0,quintal,INR
Uttar Pradesh,Tomato,1100.0,quintal,INR
Uttar Pradesh,Wheat,1570.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),2400.0,quintal,INR
Uttar Pradesh,Maize,1050.0,quintal,INR
Uttar Pradesh,Paddy(Dhan),1400.0,quintal,INR
Uttar Pradesh,Tomato,450.0,quintal,INR
Uttar Pradesh,Apple,4900.0,quintal,INR
Uttar Pradesh,Maize,1360.0,quintal,INR
Uttar Pradesh,Mustard,3660.0,quintal,INR
Uttar Pradesh,Onion,2825.0,quintal,INR
Uttar Pradesh,Potato,515.0,quintal,INR
Uttar Pradesh,Rice,2135.0,quintal,INR
Uttar Pradesh,Tomato,880.0,quintal,INR
Uttar Pradesh,Wheat,1585.0,quintal,INR
Uttar Pradesh,Paddy(Dhan),1475.0,quintal,INR
Uttar Pradesh,Rice,2100.0,quintal,INR
Uttar Pradesh,Paddy(Dhan),1350.0,quintal,INR
Uttar Pradesh,Potato,550.0,quintal,INR
Uttar Pradesh,Apple,5600.0,quintal,INR
Uttar Pradesh,Banana,1100.0,quintal,INR
Uttar Pradesh,Barley (Jau),1600.0,quintal,INR
Uttar Pradesh,Bengal Gram Dal (Chana Dal),5700.0,quintal,INR
Uttar Pradesh,Bottle Gourd,1125.0,quintal,INR
Uttar Pradesh,Brinjal,825.0,quintal,INR
Uttar Pradesh,Cabbage,925.0,quintal,INR
Uttar Pradesh,Carrot,925.0,quintal,INR
Uttar Pradesh,Cauliflower,740.0,quintal,INR
Uttar Pradesh,Cucumbar(Kheera),1475.0,quintal,INR
Uttar Pradesh,Garlic,2950.0,quintal,INR
Uttar Pradesh,Ginger(Green),3000.0,quintal,INR
Uttar Pradesh,Grapes,4450.0,quintal,INR
Uttar Pradesh,Green Peas,1520.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),3425.0,quintal,INR
Uttar Pradesh,Lemon,2300.0,quintal,INR
Uttar Pradesh,Lentil(Masur),4000.0,quintal,INR
Uttar Pradesh,Maize,1425.0,quintal,INR
Uttar Pradesh,Masur Dal,4800.0,quintal,INR
Uttar Pradesh,Mousambi(Sweet Lime),2400.0,quintal,INR
Uttar Pradesh,Onion,2625.0,quintal,INR
Uttar Pradesh,Orange,2625.0,quintal,INR
Uttar Pradesh,Papaya,2050.0,quintal,INR
Uttar Pradesh,Potato,575.0,quintal,INR
Uttar Pradesh,Pumpkin,1000.0,quintal,INR
Uttar Pradesh,Raddish,375.0,quintal,INR
Uttar Pradesh,Rice,2150.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),4100.0,quintal,INR
Uttar Pradesh,Onion,2600.0,quintal,INR
Uttar Pradesh,Banana,1150.0,quintal,INR
Uttar Pradesh,Onion,1950.0,quintal,INR
Uttar Pradesh,Black Gram (Urd Beans),5500.0,quintal,INR
Uttar Pradesh,Black Gram Dal (Urd Dal),6700.0,quintal,INR
Uttar Pradesh,Bottle Gourd,700.0,quintal,INR
Uttar Pradesh,Brinjal,950.0,quintal,INR
Uttar Pradesh,Green Chilli,1150.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),3350.0,quintal,INR
Uttar Pradesh,Onion,3100.0,quintal,INR
Uttar Pradesh,Raddish,325.0,quintal,INR
Uttar Pradesh,Rice,1900.0,quintal,INR
Uttar Pradesh,Wheat,1535.0,quintal,INR
Uttar Pradesh,White Peas,2600.0,quintal,INR
Uttar Pradesh,Wheat,1525.0,quintal,INR
Uttar Pradesh,Wheat,1460.0,quintal,INR
Uttar Pradesh,Apple,6150.0,quintal,INR
Uttar Pradesh,Bottle Gourd,1000.0,quintal,INR
Uttar Pradesh,Brinjal,850.0,quintal,INR
Uttar Pradesh,Onion,2050.0,quintal,INR
Uttar Pradesh,Rice,1980.0,quintal,INR
Uttar Pradesh,Tomato,575.0,quintal,INR
Uttar Pradesh,Apple,6100.0,quintal,INR
Uttar Pradesh,Banana,1820.0,quintal,INR
Uttar Pradesh,Bengal Gram(Gram),3565.0,quintal,INR
Uttar Pradesh,Bottle Gourd,1050.0,quintal,INR
Uttar Pradesh,Brinjal,925.0,quintal,INR
Uttar Pradesh,Linseed,4200.0,quintal,INR
Uttar Pradesh,Onion,2100.0,quintal,INR
Uttar Pradesh,Peas(Dry),2575.0,quintal,INR
Uttar Pradesh,Rice,2000.0,quintal,INR
Uttar Pradesh,Apple,5590.0,quintal,INR
Uttar Pradesh,Banana,2320.0,quintal,INR
Uttar Pradesh,Bottle Gourd,1250.0,quintal,INR
Uttar Pradesh,Brinjal,1120.0,quintal,INR
Uttar Pradesh,Cabbage,610.0,quintal,INR
Uttar Pradesh,Carrot,1040.0,quintal,INR
Uttar Pradesh,Cauliflower,660.0,quintal,INR
Uttar Pradesh,Garlic,3090.0,quintal,INR
Uttar Pradesh,Ginger(Green),2920.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),3020.0,quintal,INR
Uttar Pradesh,Mousambi(Sweet Lime),2290.0,quintal,INR
Uttar Pradesh,Onion,2550.0,quintal,INR
Uttar Pradesh,Papaya,2350.0,quintal,INR
Uttar Pradesh,Potato,480.0,quintal,INR
Uttar Pradesh,Pumpkin,1570.0,quintal,INR
Uttar Pradesh,Raddish,690.0,quintal,INR
Uttar Pradesh,Tomato,1080.0,quintal,INR
Uttar Pradesh,Cabbage,800.0,quintal,INR
Uttar Pradesh,Carrot,725.0,quintal,INR
Uttar Pradesh,Tomato,900.0,quintal,INR
Uttar Pradesh,Arhar Dal(Tur Dal),6050.0,quintal,INR
Uttar Pradesh,Barley (Jau),1635.0,quintal,INR
Uttar Pradesh,Bengal Gram(Gram),5750.0,quintal,INR
Uttar Pradesh,Black Gram Dal (Urd Dal),6850.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),3125.0,quintal,INR
Uttar Pradesh,Lentil(Masur),4150.0,quintal,INR
Uttar Pradesh,Mustard,3675.0,quintal,INR
Uttar Pradesh,Mustard Oil,9600.0,quintal,INR
Uttar Pradesh,Potato,535.0,quintal,INR
Uttar Pradesh,Tomato,915.0,quintal,INR
Uttar Pradesh,Green Chilli,2300.0,quintal,INR
Uttar Pradesh,Peas Cod,1450.0,quintal,INR
Uttar Pradesh,Raddish,550.0,quintal,INR
Uttar Pradesh,Onion,2250.0,quintal,INR
Uttar Pradesh,Wood,240.0,quintal,INR
Uttar Pradesh,Apple,5100.0,quintal,INR
Uttar Pradesh,Banana,2200.0,quintal,INR
Uttar Pradesh,Banana - Green,850.0,quintal,INR
Uttar Pradesh,Bengal Gram(Gram),5475.0,quintal,INR
Uttar Pradesh,Bhindi(Ladies Finger),3340.0,quintal,INR
Uttar Pradesh,Bitter Gourd,3025.0,quintal,INR
Uttar Pradesh,Bottle Gourd,1045.0,quintal,INR
Uttar Pradesh,Carrot,470.0,quintal,INR
Uttar Pradesh,Cauliflower,650.0,quintal,INR
Uttar Pradesh,Cucumbar(Kheera),1400.0,quintal,INR
Uttar Pradesh,Garlic,2800.0,quintal,INR
Uttar Pradesh,Ginger(Green),2650.0,quintal,INR
Uttar Pradesh,Green Gram Dal (Moong Dal),6430.0,quintal,INR
Uttar Pradesh,Groundnut,4750.0,quintal,INR
Uttar Pradesh,Lemon,2000.0,quintal,INR
Uttar Pradesh,Lentil(Masur),4560.0,quintal,INR
Uttar Pradesh,Maize,1440.0,quintal,INR
Uttar Pradesh,Masur Dal,5640.0,quintal,INR
Uttar Pradesh,Mustard,3850.0,quintal,INR
Uttar Pradesh,Papaya,900.0,quintal,INR
Uttar Pradesh,Pomegranate,4050.0,quintal,INR
Uttar Pradesh,Potato,435.0,quintal,INR
Uttar Pradesh,Pumpkin,870.0,quintal,INR
Uttar Pradesh,Raddish,350.0,quintal,INR
Uttar Pradesh,Rice,2370.0,quintal,INR
Uttar Pradesh,Wheat,1670.0,quintal,INR
Uttar Pradesh,White Peas,2930.0,quintal,INR
Uttar Pradesh,Apple,5500.0,quintal,INR
Uttar Pradesh,Bengal Gram(Gram),5200.0,quintal,INR
Uttar Pradesh,Brinjal,1400.0,quintal,INR
Uttar Pradesh,Cauliflower,900.0,quintal,INR
Uttar Pradesh,Garlic,2250.0,quintal,INR
Uttar Pradesh,Ginger(Green),2400.0,quintal,INR
Uttar Pradesh,Green Chilli,2600.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),3100.0,quintal,INR
Uttar Pradesh,Mousambi(Sweet Lime),2550.0,quintal,INR
Uttar Pradesh,Onion,2500.0,quintal,INR
Uttar Pradesh,Rice,2140.0,quintal,INR
Uttar Pradesh,Arhar Dal(Tur Dal),5500.0,quintal,INR
Uttar Pradesh,Bengal Gram Dal (Chana Dal),6200.0,quintal,INR
Uttar Pradesh,Black Gram Dal (Urd Dal),3700.0,quintal,INR
Uttar Pradesh,Green Chilli,800.0,quintal,INR
Uttar Pradesh,Green Peas,1800.0,quintal,INR
Uttar Pradesh,Onion,2400.0,quintal,INR
Uttar Pradesh,Pomegranate,4350.0,quintal,INR
Uttar Pradesh,Tomato,800.0,quintal,INR
Uttar Pradesh,Arhar Dal(Tur Dal),5770.0,quintal,INR
Uttar Pradesh,Banana - Green,960.0,quintal,INR
Uttar Pradesh,Bengal Gram(Gram),6000.0,quintal,INR
Uttar Pradesh,Brinjal,1200.0,quintal,INR
Uttar Pradesh,Cabbage,975.0,quintal,INR
Uttar Pradesh,Carrot,585.0,quintal,INR
Uttar Pradesh,Cauliflower,770.0,quintal,INR
Uttar Pradesh,Field Pea,1600.0,quintal,INR
Uttar Pradesh,Green Chilli,2050.0,quintal,INR
Uttar Pradesh,Groundnut,5075.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),2975.0,quintal,INR
Uttar Pradesh,Lemon,1780.0,quintal,INR
Uttar Pradesh,Maize,1550.0,quintal,INR
Uttar Pradesh,Mousambi(Sweet Lime),2220.0,quintal,INR
Uttar Pradesh,Mustard,3880.0,quintal,INR
Uttar Pradesh,Onion,2940.0,quintal,INR
Uttar Pradesh,Peas(Dry),2980.0,quintal,INR
Uttar Pradesh,Pomegranate,4000.0,quintal,INR
Uttar Pradesh,Pumpkin,810.0,quintal,INR
Uttar Pradesh,Rice,2250.0,quintal,INR
Uttar Pradesh,Carrot,630.0,quintal,INR
Uttar Pradesh,Cauliflower,450.0,quintal,INR
Uttar Pradesh,Guava,650.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),2350.0,quintal,INR
Uttar Pradesh,Onion,1650.0,quintal,INR
Uttar Pradesh,Brinjal,400.0,quintal,INR
Uttar Pradesh,Carrot,350.0,quintal,INR
Uttar Pradesh,Cauliflower,400.0,quintal,INR
Uttar Pradesh,Onion,1900.0,quintal,INR
Uttar Pradesh,Potato,250.0,quintal,INR
Uttar Pradesh,Carrot,910.0,quintal,INR
Uttar Pradesh,Cauliflower,505.0,quintal,INR
Uttar Pradesh,Onion,2020.0,quintal,INR
Uttar Pradesh,Potato,415.0,quintal,INR
Uttar Pradesh,Tomato,910.0,quintal,INR
Uttar Pradesh,Brinjal,420.0,quintal,INR
Uttar Pradesh,Cauliflower,385.0,quintal,INR
Uttar Pradesh,Green Chilli,1120.0,quintal,INR
Uttar Pradesh,Lemon,1675.0,quintal,INR
Uttar Pradesh,Onion,1720.0,quintal,INR
Uttar Pradesh,Potato,420.0,quintal,INR
Uttar Pradesh,Raddish,140.0,quintal,INR
Uttar Pradesh,Tomato,620.0,quintal,INR
Uttar Pradesh,Apple,5150.0,quintal,INR
Uttar Pradesh,Cauliflower,200.0,quintal,INR
Uttar Pradesh,Kinnow,2100.0,quintal,INR
Uttar Pradesh,Pomegranate,4900.0,quintal,INR
Uttar Pradesh,Potato,200.0,quintal,INR
Uttar Pradesh,Raddish,300.0,quintal,INR
Uttar Pradesh,Tomato,630.0,quintal,INR
Uttar Pradesh,Apple,5440.0,quintal,INR
Uttar Pradesh,Arhar Dal(Tur Dal),5830.0,quintal,INR
Uttar Pradesh,Banana - Green,1550.0,quintal,INR
Uttar Pradesh,Bengal Gram Dal (Chana Dal),5850.0,quintal,INR
Uttar Pradesh,Bengal Gram(Gram),5250.0,quintal,INR
Uttar Pradesh,Black Gram Dal (Urd Dal),5800.0,quintal,INR
Uttar Pradesh,Brinjal,1150.0,quintal,INR
Uttar Pradesh,Green Gram Dal (Moong Dal),5920.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),2850.0,quintal,INR
Uttar Pradesh,Mustard Oil,7860.0,quintal,INR
Uttar Pradesh,Papaya,1300.0,quintal,INR
Uttar Pradesh,Raddish,500.0,quintal,INR
Uttar Pradesh,Rice,2430.0,quintal,INR
Uttar Pradesh,Banana,1090.0,quintal,INR
Uttar Pradesh,Brinjal,590.0,quintal,INR
Uttar Pradesh,Carrot,790.0,quintal,INR
Uttar Pradesh,Cauliflower,890.0,quintal,INR
Uttar Pradesh,Onion,2900.0,quintal,INR
Uttar Pradesh,Paddy(Dhan),2600.0,quintal,INR
Uttar Pradesh,Pumpkin,790.0,quintal,INR
Uttar Pradesh,Tomato,1490.0,quintal,INR
Uttar Pradesh,Arhar Dal(Tur Dal),4425.0,quintal,INR
Uttar Pradesh,Cauliflower,520.0,quintal,INR
Uttar Pradesh,Guava,1040.0,quintal,INR
Uttar Pradesh,Onion,2490.0,quintal,INR
Uttar Pradesh,Raddish,170.0,quintal,INR
Uttar Pradesh,Tomato,610.0,quintal,INR
Uttar Pradesh,Wheat,1665.0,quintal,INR
Uttar Pradesh,Apple,5400.0,quintal,INR
Uttar Pradesh,Banana - Green,1200.0,quintal,INR
Uttar Pradesh,Bengal Gram(Gram),5450.0,quintal,INR
Uttar Pradesh,Bottle Gourd,925.0,quintal,INR
Uttar Pradesh,Brinjal,940.0,quintal,INR
Uttar Pradesh,Cabbage,350.0,quintal,INR
Uttar Pradesh,Cauliflower,430.0,quintal,INR
Uttar Pradesh,Cucumbar(Kheera),1460.0,quintal,INR
Uttar Pradesh,Field Pea,1150.0,quintal,INR
Uttar Pradesh,Green Chilli,1825.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),2730.0,quintal,INR
Uttar Pradesh,Onion,2450.0,quintal,INR
Uttar Pradesh,Papaya,1170.0,quintal,INR
Uttar Pradesh,Pumpkin,830.0,quintal,INR
Uttar Pradesh,Raddish,430.0,quintal,INR
Uttar Pradesh,Rice,2420.0,quintal,INR
Uttar Pradesh,Spinach,650.0,quintal,INR
Uttar Pradesh,Apple,3166.0,quintal,INR
Uttar Pradesh,Brinjal,455.0,quintal,INR
Uttar Pradesh,Carrot,345.0,quintal,INR
Uttar Pradesh,Cauliflower,381.0,quintal,INR
Uttar Pradesh,Kinnow,2000.0,quintal,INR
Uttar Pradesh,Onion,1867.0,quintal,INR
Uttar Pradesh,Papaya,1110.0,quintal,INR
Uttar Pradesh,Pomegranate,2500.0,quintal,INR
Uttar Pradesh,Potato,414.0,quintal,INR
Uttar Pradesh,Brinjal,650.0,quintal,INR
Uttar Pradesh,Carrot,490.0,quintal,INR
Uttar Pradesh,Cauliflower,350.0,quintal,INR
Uttar Pradesh,Green Chilli,1200.0,quintal,INR
Uttar Pradesh,Peas Wet,1300.0,quintal,INR
Uttar Pradesh,Tomato,460.0,quintal,INR
Uttar Pradesh,Green Chilli,1350.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),2150.0,quintal,INR
Uttar Pradesh,Onion,1050.0,quintal,INR
Uttar Pradesh,Apple,5575.0,quintal,INR
Uttar Pradesh,Bengal Gram(Gram),5685.0,quintal,INR
Uttar Pradesh,Carrot,800.0,quintal,INR
Uttar Pradesh,Garlic,2850.0,quintal,INR
Uttar Pradesh,Green Chilli,3000.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),3420.0,quintal,INR
Uttar Pradesh,Mustard,3715.0,quintal,INR
Uttar Pradesh,Peas Cod,1500.0,quintal,INR
Uttar Pradesh,Potato,520.0,quintal,INR
Uttar Pradesh,Raddish,420.0,quintal,INR
Uttar Pradesh,Rice,2170.0,quintal,INR
Uttar Pradesh,Apple,6050.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),3210.0,quintal,INR
Uttar Pradesh,Onion,2150.0,quintal,INR
Uttar Pradesh,Rice,1985.0,quintal,INR
Uttar Pradesh,Arhar (Tur/Red Gram),3325.0,quintal,INR
Uttar Pradesh,Wheat,1425.0,quintal,INR
Uttar Pradesh,Apple,5225.0,quintal,INR
Uttar Pradesh,Banana - Green,890.0,quintal,INR
Uttar Pradesh,Cauliflower,885.0,quintal,INR
Uttar Pradesh,Field Pea,1575.0,quintal,INR
Uttar Pradesh,Ginger(Green),2590.0,quintal,INR
Uttar Pradesh,Lemon,2560.0,quintal,INR
Uttar Pradesh,Pomegranate,4200.0,quintal,INR
Uttar Pradesh,Potato,680.0,quintal,INR
Uttar Pradesh,Tomato,860.0,quintal,INR
Uttar Pradesh,Arhar Dal(Tur Dal),5850.0,quintal,INR
Uttar Pradesh,Banana - Green,900.0,quintal,INR
Uttar Pradesh,Bengal Gram(Gram),5225.0,quintal,INR
Uttar Pradesh,Brinjal,1000.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),3140.0,quintal,INR
Uttar Pradesh,Mustard,3710.0,quintal,INR
Uttar Pradesh,Peas(Dry),2940.0,quintal,INR
Uttar Pradesh,Pomegranate,4650.0,quintal,INR
Uttar Pradesh,Tomato,720.0,quintal,INR
Uttar Pradesh,Wheat,1605.0,quintal,INR
Uttar Pradesh,Maize,1160.0,quintal,INR
Uttar Pradesh,Peas Cod,1100.0,quintal,INR
Uttar Pradesh,Arhar (Tur/Red Gram),3400.0,quintal,INR
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1125.0,quintal,INR
Uttar Pradesh,Banana,2100.0,quintal,INR
Uttar Pradesh,Ber(Zizyphus/Borehannu),1900.0,quintal,INR
Uttar Pradesh,Brinjal,900.0,quintal,INR
Uttar Pradesh,Cabbage,650.0,quintal,INR
Uttar Pradesh,Capsicum,3050.0,quintal,INR
Uttar Pradesh,Cucumbar(Kheera),2350.0,quintal,INR
Uttar Pradesh,Garlic,1600.0,quintal,INR
Uttar Pradesh,Ginger(Green),3100.0,quintal,INR
Uttar Pradesh,Grapes,4350.0,quintal,INR
Uttar Pradesh,Green Chilli,3850.0,quintal,INR
Uttar Pradesh,Jack Fruit,2300.0,quintal,INR
Uttar Pradesh,Lemon,2450.0,quintal,INR
Uttar Pradesh,Maize,1225.0,quintal,INR
Uttar Pradesh,Mustard,3350.0,quintal,INR
Uttar Pradesh,Paddy(Dhan),2650.0,quintal,INR
Uttar Pradesh,Papaya,1700.0,quintal,INR
Uttar Pradesh,Peas Wet,1150.0,quintal,INR
Uttar Pradesh,Pomegranate,5250.0,quintal,INR
Uttar Pradesh,"Sesamum(Sesame,Gingelly,Til)",7350.0,quintal,INR
Uttar Pradesh,Spinach,400.0,quintal,INR
Uttar Pradesh,Tomato,850.0,quintal,INR
Uttar Pradesh,Barley (Jau),1515.0,quintal,INR
Uttar Pradesh,Bottle Gourd,1025.0,quintal,INR
Uttar Pradesh,Cabbage,620.0,quintal,INR
Uttar Pradesh,Garlic,1760.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),2825.0,quintal,INR
Uttar Pradesh,Maize,1250.0,quintal,INR
Uttar Pradesh,Mousambi(Sweet Lime),1700.0,quintal,INR
Uttar Pradesh,Mustard,3270.0,quintal,INR
Uttar Pradesh,Onion,2170.0,quintal,INR
Uttar Pradesh,Pumpkin,910.0,quintal,INR
Uttar Pradesh,Raddish,475.0,quintal,INR
Uttar Pradesh,Rice,2660.0,quintal,INR
Uttar Pradesh,Wheat,1560.0,quintal,INR
Uttar Pradesh,Apple,5800.0,quintal,INR
Uttar Pradesh,Arhar Dal(Tur Dal),5750.0,quintal,INR
Uttar Pradesh,Bengal Gram Dal (Chana Dal),6300.0,quintal,INR
Uttar Pradesh,Bengal Gram(Gram),4900.0,quintal,INR
Uttar Pradesh,Black Gram Dal (Urd Dal),6400.0,quintal,INR
Uttar Pradesh,Cauliflower,750.0,quintal,INR
Uttar Pradesh,Ginger(Green),2740.0,quintal,INR
Uttar Pradesh,Green Chilli,2780.0,quintal,INR
Uttar Pradesh,Green Gram Dal (Moong Dal),5350.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),2900.0,quintal,INR
Uttar Pradesh,Mustard Oil,8750.0,quintal,INR
Uttar Pradesh,Paddy(Dhan),1460.0,quintal,INR
Uttar Pradesh,Potato,470.0,quintal,INR
Uttar Pradesh,Raddish,520.0,quintal,INR
Uttar Pradesh,Rice,2280.0,quintal,INR
Uttar Pradesh,Wheat,1565.0,quintal,INR
Uttar Pradesh,Arhar (Tur/Red Gram),3550.0,quintal,INR
Uttar Pradesh,Arhar Dal(Tur Dal),5650.0,quintal,INR
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1035.0,quintal,INR
Uttar Pradesh,Bengal Gram(Gram),4650.0,quintal,INR
Uttar Pradesh,Black Gram (Urd Beans),4400.0,quintal,INR
Uttar Pradesh,Black Gram Dal (Urd Dal),6230.0,quintal,INR
Uttar Pradesh,Brinjal,700.0,quintal,INR
Uttar Pradesh,Cabbage,950.0,quintal,INR
Uttar Pradesh,Carrot,830.0,quintal,INR
Uttar Pradesh,Garlic,1500.0,quintal,INR
Uttar Pradesh,Green Chilli,2800.0,quintal,INR
Uttar Pradesh,Green Gram (Moong),4500.0,quintal,INR
Uttar Pradesh,Green Gram Dal (Moong Dal),5450.0,quintal,INR
Uttar Pradesh,Lemon,2400.0,quintal,INR
Uttar Pradesh,Mousambi(Sweet Lime),2000.0,quintal,INR
Uttar Pradesh,Paddy(Dhan),1450.0,quintal,INR
Uttar Pradesh,Peas(Dry),2450.0,quintal,INR
Uttar Pradesh,Rice,2270.0,quintal,INR
Uttar Pradesh,Carrot,650.0,quintal,INR
Uttar Pradesh,Green Chilli,1250.0,quintal,INR
Uttar Pradesh,Guava,850.0,quintal,INR
Uttar Pradesh,Potato,300.0,quintal,INR
Uttar Pradesh,Tomato,750.0,quintal,INR
Uttar Pradesh,Arhar Dal(Tur Dal),6300.0,quintal,INR
Uttar Pradesh,Banana,1900.0,quintal,INR
Uttar Pradesh,Beetroot,1150.0,quintal,INR
Uttar Pradesh,Bengal Gram Dal (Chana Dal),5600.0,quintal,INR
Uttar Pradesh,Ber(Zizyphus/Borehannu),1000.0,quintal,INR
Uttar Pradesh,Bottle Gourd,1500.0,quintal,INR
Uttar Pradesh,Brinjal,1550.0,quintal,INR
Uttar Pradesh,Cabbage,1000.0,quintal,INR
Uttar Pradesh,Carrot,850.0,quintal,INR
Uttar Pradesh,Chili Red,11000.0,quintal,INR
Uttar Pradesh,Corriander Seed,6500.0,quintal,INR
Uttar Pradesh,Garlic,2300.0,quintal,INR
Uttar Pradesh,Grapes,5000.0,quintal,INR
Uttar Pradesh,Green Chilli,3200.0,quintal,INR
Uttar Pradesh,Groundnut,5300.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),3450.0,quintal,INR
Uttar Pradesh,Kinnow,2700.0,quintal,INR
Uttar Pradesh,Lentil(Masur),4950.0,quintal,INR
Uttar Pradesh,Mousambi(Sweet Lime),2200.0,quintal,INR
Uttar Pradesh,Mustard,3690.0,quintal,INR
Uttar Pradesh,Papaya,1800.0,quintal,INR
Uttar Pradesh,Peas Cod,1600.0,quintal,INR
Uttar Pradesh,Pomegranate,4500.0,quintal,INR
Uttar Pradesh,Pumpkin,1200.0,quintal,INR
Uttar Pradesh,Spinach,750.0,quintal,INR
Uttar Pradesh,Turmeric,10000.0,quintal,INR
Uttar Pradesh,White Peas,3050.0,quintal,INR
Uttar Pradesh,Apple,6800.0,quintal,INR
Uttar Pradesh,Lemon,1800.0,quintal,INR
Uttar Pradesh,Mousambi(Sweet Lime),3200.0,quintal,INR
Uttar Pradesh,Paddy(Dhan),1950.0,quintal,INR
Uttar Pradesh,Peas(Dry),2725.0,quintal,INR
Uttar Pradesh,Pomegranate,5600.0,quintal,INR
Uttar Pradesh,Apple,7320.0,quintal,INR
Uttar Pradesh,Arhar Dal(Tur Dal),6025.0,quintal,INR
Uttar Pradesh,Banana,2550.0,quintal,INR
Uttar Pradesh,Barley (Jau),1560.0,quintal,INR
Uttar Pradesh,Bengal Gram Dal (Chana Dal),6025.0,quintal,INR
Uttar Pradesh,Bengal Gram(Gram),5100.0,quintal,INR
Uttar Pradesh,Black Gram Dal (Urd Dal),6100.0,quintal,INR
Uttar Pradesh,Garlic,2700.0,quintal,INR
Uttar Pradesh,Green Gram Dal (Moong Dal),5925.0,quintal,INR
Uttar Pradesh,Gur(Jaggery),3240.0,quintal,INR
Uttar Pradesh,Maize,1140.0,quintal,INR
Uttar Pradesh,Mustard,3200.0,quintal,INR
Uttar Pradesh,Mustard Oil,8500.0,quintal,INR
Uttar Pradesh,Paddy(Dhan),1340.0,quintal,INR
Uttar Pradesh,Wheat,1590.0,quintal,INR
Uttar Pradesh,Apple,5750.0,quintal,INR
Uttar Pradesh,Arhar (Tur/Red Gram),3800.0,quintal,INR
Uttar Pradesh,Arhar Dal(Tur Dal),5300.0,quintal,INR
Uttar Pradesh,Bengal Gram(Gram),5290.0,quintal,INR
Uttar Pradesh,Black Gram Dal (Urd Dal),5480.0,quintal,INR
Uttar Pradesh,Garlic,3240.0,quintal,INR
Uttar Pradesh,Green Chilli,1950.0,quintal,INR
Uttar Pradesh,Green Gram (Moong),4830.0,quintal,INR
Uttar Pradesh,Green Gram Dal (Moong Dal),5300.0,quintal,INR
Uttar Pradesh,Masur Dal,4850.0,quintal,INR
Uttar Pradesh,Mousambi(Sweet Lime),2750.0,quintal,INR
Uttar Pradesh,Mustard,3620.0,quintal,INR
Uttar Pradesh,Mustard Oil,8540.0,quintal,INR
Uttar Pradesh,Onion,2030.0,quintal,INR
Uttar Pradesh,Paddy(Dhan),1930.0,quintal,INR
Uttar Pradesh,Potato,530.0,quintal,INR
Uttar Pradesh,Pumpkin,1430.0,quintal,INR
Uttar Pradesh,Rice,2230.0,quintal,INR
